0.001	3.147	14.487
0.002	3.147	14.487
0.003	1.119	13.479
0.004	2.133	14.487
0.005	2.133	13.479
0.006	3.147	13.479
0.007	2.133	13.479
0.008	3.147	13.479
0.009	2.133	12.471
0.010	3.147	13.479
0.011	3.147	13.479
0.012	2.133	12.471
0.013	2.133	13.479
0.014	2.133	13.479
0.015	2.133	13.479
0.016	2.133	13.479
0.017	2.133	13.479
0.018	2.133	13.479
0.019	2.133	13.479
0.020	1.119	13.479
0.021	1.119	13.479
0.022	2.133	13.479
0.023	2.133	14.487
0.024	2.133	13.479
0.025	2.133	13.479
0.026	2.133	12.471
0.027	2.133	12.471
0.028	2.133	13.479
0.029	1.119	12.471
0.030	2.133	12.471
0.031	2.133	13.479
0.032	1.119	13.479
0.033	1.119	13.479
0.034	2.133	13.479
0.035	3.147	13.479
0.036	2.133	13.479
0.037	3.147	13.479
0.038	2.133	12.471
0.039	2.133	13.479
0.040	2.133	13.479
0.041	3.147	13.479
0.042	3.147	13.479
0.043	2.133	13.479
0.044	2.133	13.479
0.045	2.133	13.479
0.046	2.133	13.479
0.047	1.119	11.463
0.048	1.119	13.479
0.049	2.133	13.479
0.050	2.133	13.479
0.051	2.133	13.479
0.052	2.133	13.479
0.053	2.133	13.479
0.054	2.133	13.479
0.055	2.133	13.479
0.056	1.119	13.479
0.057	2.133	13.479
0.058	3.147	13.479
0.059	1.119	13.479
0.060	2.133	13.479
0.061	3.147	13.479
0.062	3.147	13.479
0.063	2.133	13.479
0.064	2.133	13.479
0.065	2.133	13.479
0.066	2.133	13.479
0.067	2.133	13.479
0.068	2.133	13.479
0.069	1.119	13.479
0.070	2.133	13.479
0.071	1.119	13.479
0.072	1.119	13.479
0.073	2.133	13.479
0.074	2.133	12.471
0.075	2.133	13.479
0.076	2.133	13.479
0.077	2.133	13.479
0.078	2.133	13.479
0.079	2.133	13.479
0.080	1.119	13.479
0.081	3.147	13.479
0.082	1.119	13.479
0.083	2.133	13.479
0.084	2.133	15.496
0.085	2.133	13.479
0.086	2.133	13.479
0.087	2.133	12.471
0.088	3.147	14.487
0.089	2.133	13.479
0.090	2.133	13.479
0.091	2.133	12.471
0.092	1.119	12.471
0.093	1.119	13.479
0.094	1.119	12.471
0.095	2.133	13.479
0.096	1.119	12.471
0.097	2.133	12.471
0.098	2.133	12.471
0.099	3.147	13.479
0.100	2.133	13.479
0.101	2.133	12.471
0.102	3.147	13.479
0.103	2.133	13.479
0.104	2.133	13.479
0.105	1.119	14.487
0.106	2.133	13.479
0.107	2.133	12.471
0.108	2.133	13.479
0.109	2.133	13.479
0.110	2.133	12.471
0.111	2.133	12.471
0.112	2.133	13.479
0.113	2.133	13.479
0.114	3.147	13.479
0.115	2.133	13.479
0.116	1.119	12.471
0.117	2.133	12.471
0.118	2.133	13.479
0.119	1.119	13.479
0.120	2.133	12.471
0.121	2.133	13.479
0.122	2.133	13.479
0.123	2.133	13.479
0.124	2.133	12.471
0.125	2.133	13.479
0.126	2.133	13.479
0.127	2.133	13.479
0.128	3.147	13.479
0.129	2.133	13.479
0.130	2.133	13.479
0.131	2.133	13.479
0.132	2.133	13.479
0.133	2.133	12.471
0.134	2.133	13.479
0.135	2.133	13.479
0.136	2.133	12.471
0.137	2.133	13.479
0.138	2.133	12.471
0.139	2.133	12.471
0.140	2.133	12.471
0.141	3.147	12.471
0.142	3.147	13.479
0.143	2.133	12.471
0.144	2.133	13.479
0.145	3.147	12.471
0.146	3.147	12.471
0.147	1.119	12.471
0.148	2.133	13.479
0.149	1.119	12.471
0.150	2.133	13.479
0.151	2.133	11.463
0.152	0.106	13.479
0.153	2.133	12.471
0.154	2.133	12.471
0.155	2.133	12.471
0.156	2.133	13.479
0.157	2.133	10.455
0.158	2.133	13.479
0.159	3.147	13.479
0.160	2.133	13.479
0.161	2.133	12.471
0.162	1.119	13.479
0.163	3.147	13.479
0.164	2.133	13.479
0.165	2.133	13.479
0.166	2.133	12.471
0.167	1.119	13.479
0.168	2.133	13.479
0.169	1.119	13.479
0.170	1.119	13.479
0.171	1.119	12.471
0.172	2.133	12.471
0.173	2.133	13.479
0.174	1.119	13.479
0.175	1.119	12.471
0.176	2.133	12.471
0.177	2.133	12.471
0.178	2.133	12.471
0.179	2.133	12.471
0.180	2.133	12.471
0.181	2.133	12.471
0.182	2.133	13.479
0.183	2.133	13.479
0.184	2.133	12.471
0.185	2.133	13.479
0.186	3.147	13.479
0.187	2.133	13.479
0.188	3.147	15.496
0.189	2.133	13.479
0.190	2.133	12.471
0.191	2.133	12.471
0.192	1.119	13.479
0.193	2.133	13.479
0.194	1.119	13.479
0.195	2.133	13.479
0.196	1.119	12.471
0.197	2.133	12.471
0.198	1.119	13.479
0.199	2.133	13.479
0.200	2.133	13.479
0.201	2.133	13.479
0.202	1.119	12.471
0.203	2.133	13.479
0.204	2.133	12.471
0.205	2.133	13.479
0.206	2.133	13.479
0.207	2.133	13.479
0.208	2.133	12.471
0.209	1.119	12.471
0.210	2.133	12.471
0.211	2.133	12.471
0.212	2.133	12.471
0.213	2.133	13.479
0.214	2.133	12.471
0.215	2.133	12.471
0.216	2.133	13.479
0.217	2.133	12.471
0.218	2.133	13.479
0.219	3.147	12.471
0.220	2.133	12.471
0.221	2.133	12.471
0.222	2.133	13.479
0.223	2.133	13.479
0.224	2.133	13.479
0.225	3.147	13.479
0.226	2.133	12.471
0.227	2.133	13.479
0.228	1.119	13.479
0.229	1.119	13.479
0.230	2.133	13.479
0.231	2.133	13.479
0.232	2.133	12.471
0.233	1.119	13.479
0.234	2.133	12.471
0.235	0.106	13.479
0.236	1.119	12.471
0.237	1.119	13.479
0.238	1.119	13.479
0.239	1.119	12.471
0.240	1.119	11.463
0.241	1.119	13.479
0.242	2.133	13.479
0.243	2.133	12.471
0.244	2.133	12.471
0.245	2.133	13.479
0.246	2.133	12.471
0.247	2.133	12.471
0.248	2.133	12.471
0.249	2.133	13.479
0.250	1.119	13.479
0.251	1.119	12.471
0.252	2.133	13.479
0.253	2.133	12.471
0.254	2.133	13.479
0.255	2.133	13.479
0.256	1.119	12.471
0.257	2.133	12.471
0.258	2.133	13.479
0.259	2.133	12.471
0.260	1.119	12.471
0.261	2.133	14.487
0.262	3.147	12.471
0.263	2.133	12.471
0.264	2.133	12.471
0.265	2.133	12.471
0.266	2.133	13.479
0.267	1.119	13.479
0.268	2.133	12.471
0.269	1.119	13.479
0.270	2.133	12.471
0.271	1.119	12.471
0.272	2.133	13.479
0.273	2.133	13.479
0.274	1.119	12.471
0.275	2.133	13.479
0.276	2.133	12.471
0.277	2.133	12.471
0.278	2.133	12.471
0.279	2.133	12.471
0.280	2.133	12.471
0.281	2.133	14.487
0.282	1.119	13.479
0.283	2.133	13.479
0.284	2.133	13.479
0.285	2.133	13.479
0.286	1.119	13.479
0.287	2.133	13.479
0.288	2.133	13.479
0.289	2.133	12.471
0.290	1.119	13.479
0.291	2.133	12.471
0.292	2.133	12.471
0.293	2.133	12.471
0.294	2.133	13.479
0.295	2.133	13.479
0.296	2.133	13.479
0.297	1.119	13.479
0.298	3.147	14.487
0.299	2.133	13.479
0.300	2.133	12.471
0.301	2.133	13.479
0.302	2.133	12.471
0.303	2.133	12.471
0.304	2.133	13.479
0.305	3.147	12.471
0.306	2.133	13.479
0.307	2.133	13.479
0.308	2.133	13.479
0.309	2.133	13.479
0.310	1.119	12.471
0.311	2.133	13.479
0.312	2.133	13.479
0.313	2.133	13.479
0.314	2.133	13.479
0.315	2.133	12.471
0.316	2.133	13.479
0.317	2.133	12.471
0.318	2.133	12.471
0.319	2.133	12.471
0.320	2.133	13.479
0.321	2.133	12.471
0.322	1.119	12.471
0.323	2.133	13.479
0.324	2.133	12.471
0.325	3.147	12.471
0.326	2.133	13.479
0.327	2.133	13.479
0.328	2.133	12.471
0.329	2.133	12.471
0.330	2.133	12.471
0.331	2.133	13.479
0.332	2.133	13.479
0.333	1.119	12.471
0.334	1.119	12.471
0.335	2.133	12.471
0.336	1.119	12.471
0.337	2.133	12.471
0.338	2.133	11.463
0.339	1.119	12.471
0.340	2.133	12.471
0.341	2.133	13.479
0.342	1.119	12.471
0.343	0.106	12.471
0.344	2.133	12.471
0.345	2.133	13.479
0.346	2.133	12.471
0.347	2.133	11.463
0.348	1.119	12.471
0.349	2.133	12.471
0.350	1.119	12.471
0.351	2.133	12.471
0.352	1.119	12.471
0.353	1.119	11.463
0.354	2.133	12.471
0.355	2.133	12.471
0.356	1.119	12.471
0.357	2.133	12.471
0.358	1.119	12.471
0.359	2.133	12.471
0.360	2.133	12.471
0.361	2.133	12.471
0.362	2.133	12.471
0.363	1.119	13.479
0.364	2.133	12.471
0.365	3.147	12.471
0.366	2.133	12.471
0.367	1.119	13.479
0.368	1.119	12.471
0.369	2.133	13.479
0.370	2.133	12.471
0.371	3.147	12.471
0.372	1.119	12.471
0.373	1.119	12.471
0.374	2.133	12.471
0.375	1.119	12.471
0.376	2.133	12.471
0.377	2.133	12.471
0.378	2.133	12.471
0.379	2.133	12.471
0.380	2.133	12.471
0.381	2.133	12.471
0.382	2.133	12.471
0.383	2.133	12.471
0.384	2.133	12.471
0.385	2.133	12.471
0.386	2.133	12.471
0.387	2.133	13.479
0.388	2.133	12.471
0.389	2.133	12.471
0.390	2.133	13.479
0.391	3.147	12.471
0.392	2.133	12.471
0.393	2.133	12.471
0.394	2.133	13.479
0.395	1.119	12.471
0.396	2.133	12.471
0.397	1.119	12.471
0.398	2.133	12.471
0.399	1.119	13.479
0.400	2.133	12.471
0.401	2.133	12.471
0.402	2.133	13.479
0.403	2.133	12.471
0.404	1.119	12.471
0.405	1.119	12.471
0.406	2.133	12.471
0.407	2.133	13.479
0.408	1.119	12.471
0.409	1.119	12.471
0.410	2.133	12.471
0.411	2.133	12.471
0.412	1.119	12.471
0.413	2.133	12.471
0.414	2.133	12.471
0.415	1.119	12.471
0.416	2.133	12.471
0.417	2.133	12.471
0.418	3.147	12.471
0.419	1.119	12.471
0.420	2.133	12.471
0.421	2.133	12.471
0.422	2.133	12.471
0.423	2.133	13.479
0.424	1.119	13.479
0.425	2.133	13.479
0.426	2.133	12.471
0.427	2.133	12.471
0.428	0.106	12.471
0.429	1.119	12.471
0.430	2.133	12.471
0.431	2.133	12.471
0.432	2.133	12.471
0.433	2.133	12.471
0.434	2.133	12.471
0.435	1.119	12.471
0.436	2.133	12.471
0.437	1.119	12.471
0.438	2.133	12.471
0.439	2.133	12.471
0.440	2.133	12.471
0.441	2.133	12.471
0.442	2.133	11.463
0.443	1.119	12.471
0.444	2.133	12.471
0.445	3.147	12.471
0.446	2.133	11.463
0.447	2.133	12.471
0.448	2.133	12.471
0.449	1.119	12.471
0.450	2.133	12.471
0.451	2.133	11.463
0.452	2.133	12.471
0.453	2.133	11.463
0.454	1.119	12.471
0.455	1.119	12.471
0.456	2.133	12.471
0.457	2.133	12.471
0.458	2.133	12.471
0.459	2.133	12.471
0.460	2.133	12.471
0.461	1.119	11.463
0.462	2.133	12.471
0.463	1.119	11.463
0.464	2.133	12.471
0.465	2.133	12.471
0.466	2.133	12.471
0.467	2.133	11.463
0.468	1.119	11.463
0.469	2.133	11.463
0.470	2.133	11.463
0.471	2.133	11.463
0.472	1.119	11.463
0.473	1.119	11.463
0.474	1.119	12.471
0.475	1.119	12.471
0.476	2.133	12.471
0.477	0.106	12.471
0.478	3.147	12.471
0.479	2.133	12.471
0.480	2.133	11.463
0.481	1.119	12.471
0.482	2.133	11.463
0.483	1.119	11.463
0.484	2.133	12.471
0.485	0.106	11.463
0.486	2.133	11.463
0.487	2.133	12.471
0.488	2.133	12.471
0.489	3.147	12.471
