0.001	12.270	10.455
0.002	12.270	10.455
0.003	12.270	11.463
0.004	12.270	11.463
0.005	12.270	11.463
0.006	12.270	11.463
0.007	12.270	11.463
0.008	12.270	11.463
0.009	12.270	11.463
0.010	13.283	11.463
0.011	12.270	10.455
0.012	12.270	10.455
0.013	12.270	11.463
0.014	11.256	11.463
0.015	11.256	11.463
0.016	12.270	11.463
0.017	12.270	11.463
0.018	12.270	11.463
0.019	12.270	10.455
0.020	12.270	9.447
0.021	12.270	11.463
0.022	12.270	11.463
0.023	12.270	10.455
0.024	12.270	10.455
0.025	12.270	11.463
0.026	12.270	11.463
0.027	12.270	11.463
0.028	12.270	10.455
0.029	12.270	11.463
0.030	12.270	11.463
0.031	12.270	11.463
0.032	12.270	10.455
0.033	12.270	10.455
0.034	12.270	11.463
0.035	12.270	11.463
0.036	12.270	11.463
0.037	12.270	11.463
0.038	12.270	11.463
0.039	12.270	11.463
0.040	12.270	11.463
0.041	12.270	11.463
0.042	12.270	11.463
0.043	12.270	10.455
0.044	12.270	11.463
0.045	12.270	11.463
0.046	12.270	11.463
0.047	12.270	11.463
0.048	12.270	12.471
0.049	12.270	11.463
0.050	12.270	11.463
0.051	12.270	11.463
0.052	11.256	11.463
0.053	12.270	11.463
0.054	12.270	11.463
0.055	12.270	11.463
0.056	12.270	11.463
0.057	12.270	10.455
0.058	12.270	11.463
0.059	12.270	12.471
0.060	12.270	11.463
0.061	12.270	11.463
0.062	12.270	11.463
0.063	12.270	10.455
0.064	12.270	11.463
0.065	12.270	11.463
0.066	12.270	9.447
0.067	12.270	11.463
0.068	12.270	11.463
0.069	11.256	11.463
0.070	12.270	11.463
0.071	12.270	12.471
0.072	12.270	11.463
0.073	12.270	11.463
0.074	12.270	11.463
0.075	12.270	11.463
0.076	12.270	11.463
0.077	12.270	11.463
0.078	12.270	11.463
0.079	12.270	10.455
0.080	12.270	11.463
0.081	12.270	11.463
0.082	12.270	11.463
0.083	12.270	11.463
0.084	12.270	11.463
0.085	12.270	11.463
0.086	12.270	10.455
0.087	12.270	11.463
0.088	12.270	11.463
0.089	12.270	11.463
0.090	12.270	11.463
0.091	12.270	11.463
0.092	12.270	11.463
0.093	12.270	11.463
0.094	12.270	11.463
0.095	12.270	11.463
0.096	11.256	10.455
0.097	12.270	10.455
0.098	11.256	11.463
0.099	12.270	9.447
0.100	12.270	11.463
0.101	12.270	11.463
0.102	12.270	11.463
0.103	12.270	10.455
0.104	11.256	10.455
0.105	12.270	11.463
0.106	11.256	11.463
0.107	12.270	11.463
0.108	12.270	11.463
0.109	12.270	11.463
0.110	12.270	11.463
0.111	12.270	11.463
0.112	12.270	10.455
0.113	12.270	11.463
0.114	12.270	11.463
0.115	12.270	11.463
0.116	11.256	11.463
0.117	11.256	11.463
0.118	12.270	11.463
0.119	12.270	10.455
0.120	12.270	10.455
0.121	12.270	11.463
0.122	12.270	11.463
0.123	12.270	11.463
0.124	12.270	11.463
0.125	12.270	11.463
0.126	12.270	10.455
0.127	12.270	11.463
0.128	12.270	11.463
0.129	12.270	11.463
0.130	12.270	12.471
0.131	12.270	11.463
0.132	12.270	11.463
0.133	12.270	10.455
0.134	12.270	10.455
0.135	12.270	10.455
0.136	12.270	11.463
0.137	12.270	11.463
0.138	12.270	11.463
0.139	12.270	11.463
0.140	11.256	11.463
0.141	12.270	10.455
0.142	11.256	10.455
0.143	12.270	11.463
0.144	12.270	11.463
0.145	12.270	11.463
0.146	11.256	11.463
0.147	12.270	11.463
0.148	12.270	11.463
0.149	12.270	11.463
0.150	12.270	11.463
0.151	12.270	11.463
0.152	12.270	11.463
0.153	12.270	10.455
0.154	11.256	11.463
0.155	12.270	11.463
0.156	11.256	11.463
0.157	12.270	11.463
0.158	12.270	10.455
0.159	12.270	10.455
0.160	12.270	11.463
0.161	12.270	11.463
0.162	12.270	11.463
0.163	12.270	12.471
0.164	12.270	11.463
0.165	12.270	11.463
0.166	12.270	10.455
0.167	12.270	10.455
0.168	12.270	11.463
0.169	13.283	10.455
0.170	12.270	11.463
0.171	12.270	11.463
0.172	12.270	11.463
0.173	12.270	11.463
0.174	10.242	10.455
0.175	12.270	11.463
0.176	11.256	11.463
0.177	12.270	11.463
0.178	12.270	11.463
0.179	12.270	11.463
0.180	12.270	11.463
0.181	12.270	10.455
0.182	12.270	11.463
0.183	12.270	11.463
0.184	12.270	11.463
0.185	12.270	11.463
0.186	12.270	11.463
0.187	12.270	11.463
0.188	12.270	10.455
0.189	12.270	11.463
0.190	12.270	11.463
0.191	12.270	10.455
0.192	12.270	10.455
0.193	12.270	11.463
0.194	12.270	11.463
0.195	12.270	10.455
0.196	12.270	10.455
0.197	12.270	11.463
0.198	12.270	11.463
0.199	12.270	10.455
0.200	12.270	10.455
0.201	12.270	11.463
0.202	12.270	10.455
0.203	12.270	10.455
0.204	12.270	11.463
0.205	12.270	11.463
0.206	12.270	11.463
0.207	12.270	11.463
0.208	12.270	10.455
0.209	12.270	11.463
0.210	12.270	11.463
0.211	12.270	11.463
0.212	12.270	11.463
0.213	12.270	10.455
0.214	12.270	10.455
0.215	11.256	10.455
0.216	11.256	10.455
0.217	11.256	11.463
0.218	12.270	11.463
0.219	12.270	10.455
0.220	12.270	11.463
0.221	12.270	11.463
0.222	11.256	10.455
0.223	12.270	10.455
0.224	12.270	11.463
0.225	11.256	11.463
0.226	12.270	11.463
0.227	13.283	9.447
0.228	12.270	10.455
0.229	12.270	11.463
0.230	12.270	11.463
0.231	12.270	11.463
0.232	12.270	10.455
0.233	12.270	11.463
0.234	12.270	10.455
0.235	12.270	11.463
0.236	12.270	10.455
0.237	11.256	10.455
0.238	12.270	11.463
0.239	12.270	11.463
0.240	12.270	10.455
0.241	12.270	10.455
0.242	12.270	10.455
0.243	12.270	10.455
0.244	12.270	10.455
0.245	12.270	11.463
0.246	12.270	11.463
0.247	12.270	11.463
0.248	12.270	10.455
0.249	12.270	11.463
0.250	12.270	11.463
0.251	12.270	10.455
0.252	12.270	11.463
0.253	12.270	11.463
0.254	12.270	10.455
0.255	12.270	10.455
0.256	11.256	10.455
0.257	12.270	11.463
0.258	11.256	10.455
0.259	12.270	10.455
0.260	12.270	11.463
0.261	12.270	10.455
0.262	12.270	10.455
0.263	12.270	10.455
0.264	12.270	10.455
0.265	12.270	11.463
