0.001	27.475	26.585
0.002	27.475	27.593
0.003	27.475	28.601
0.004	27.475	27.593
0.005	27.475	26.585
0.006	27.475	26.585
0.007	26.461	27.593
0.008	27.475	27.593
0.009	27.475	26.585
0.010	27.475	26.585
0.011	27.475	26.585
0.012	27.475	27.593
0.013	27.475	26.585
0.014	27.475	26.585
0.015	27.475	26.585
0.016	27.475	27.593
0.017	27.475	26.585
0.018	27.475	26.585
0.019	27.475	26.585
0.020	27.475	26.585
0.021	27.475	26.585
0.022	27.475	26.585
0.023	26.461	26.585
0.024	27.475	26.585
0.025	27.475	26.585
0.026	28.489	27.593
0.027	27.475	26.585
0.028	28.489	26.585
0.029	28.489	26.585
0.030	28.489	26.585
0.031	27.475	26.585
0.032	27.475	26.585
0.033	27.475	26.585
0.034	27.475	26.585
0.035	27.475	26.585
0.036	27.475	26.585
0.037	27.475	26.585
0.038	27.475	25.577
0.039	26.461	26.585
0.040	27.475	27.593
0.041	27.475	26.585
0.042	27.475	27.593
0.043	27.475	26.585
0.044	27.475	27.593
0.045	28.489	27.593
0.046	27.475	26.585
0.047	27.475	27.593
0.048	26.461	27.593
0.049	28.489	26.585
0.050	27.475	27.593
0.051	27.475	26.585
0.052	28.489	26.585
0.053	27.475	27.593
0.054	27.475	26.585
0.055	28.489	26.585
0.056	27.475	26.585
0.057	27.475	26.585
0.058	27.475	26.585
0.059	28.489	26.585
0.060	28.489	26.585
0.061	28.489	26.585
0.062	28.489	26.585
0.063	27.475	27.593
0.064	28.489	27.593
0.065	28.489	26.585
0.066	28.489	27.593
0.067	28.489	26.585
0.068	28.489	27.593
0.069	28.489	27.593
0.070	28.489	26.585
0.071	28.489	26.585
0.072	28.489	26.585
0.073	28.489	27.593
0.074	28.489	26.585
0.075	28.489	26.585
0.076	28.489	27.593
0.077	28.489	27.593
0.078	27.475	26.585
0.079	28.489	26.585
0.080	28.489	26.585
0.081	28.489	26.585
0.082	28.489	26.585
0.083	28.489	27.593
0.084	28.489	27.593
0.085	28.489	25.577
0.086	28.489	27.593
0.087	28.489	26.585
0.088	28.489	26.585
0.089	28.489	27.593
0.090	28.489	27.593
0.091	28.489	26.585
0.092	28.489	26.585
0.093	28.489	26.585
0.094	28.489	26.585
0.095	28.489	26.585
0.096	28.489	26.585
0.097	27.475	26.585
0.098	28.489	27.593
0.099	28.489	26.585
0.100	28.489	26.585
0.101	28.489	26.585
0.102	28.489	26.585
0.103	28.489	26.585
0.104	28.489	25.577
0.105	29.502	26.585
0.106	28.489	27.593
0.107	28.489	27.593
0.108	28.489	26.585
0.109	28.489	27.593
0.110	28.489	26.585
0.111	28.489	26.585
0.112	28.489	26.585
0.113	28.489	26.585
0.114	28.489	26.585
0.115	28.489	26.585
0.116	28.489	26.585
0.117	28.489	26.585
0.118	28.489	26.585
0.119	29.502	26.585
0.120	28.489	27.593
0.121	29.502	26.585
0.122	28.489	27.593
0.123	29.502	27.593
0.124	27.475	26.585
0.125	29.502	26.585
0.126	28.489	26.585
0.127	29.502	27.593
0.128	28.489	27.593
0.129	29.502	27.593
0.130	28.489	26.585
0.131	28.489	26.585
0.132	28.489	26.585
0.133	28.489	27.593
0.134	28.489	27.593
0.135	29.502	26.585
0.136	28.489	26.585
0.137	28.489	26.585
0.138	28.489	26.585
0.139	28.489	26.585
0.140	28.489	26.585
0.141	29.502	27.593
0.142	28.489	26.585
0.143	29.502	27.593
0.144	28.489	27.593
0.145	29.502	26.585
0.146	29.502	26.585
0.147	29.502	26.585
0.148	28.489	27.593
0.149	28.489	27.593
0.150	28.489	26.585
0.151	29.502	27.593
0.152	28.489	27.593
0.153	29.502	27.593
0.154	28.489	26.585
0.155	29.502	26.585
0.156	28.489	27.593
0.157	29.502	26.585
0.158	28.489	26.585
0.159	29.502	27.593
0.160	28.489	26.585
0.161	28.489	26.585
0.162	28.489	27.593
0.163	29.502	25.577
0.164	28.489	26.585
0.165	29.502	27.593
0.166	29.502	26.585
0.167	29.502	27.593
0.168	28.489	26.585
0.169	29.502	26.585
0.170	28.489	26.585
0.171	28.489	26.585
0.172	28.489	27.593
0.173	29.502	27.593
0.174	28.489	26.585
0.175	28.489	27.593
0.176	28.489	26.585
