0.001	-17.127	-22.812
0.002	-17.127	-21.804
0.003	-16.113	-21.804
0.004	-16.113	-21.804
0.005	-16.113	-21.804
0.006	-17.127	-21.804
0.007	-17.127	-22.812
0.008	-16.113	-21.804
0.009	-16.113	-21.804
0.010	-17.127	-22.812
0.011	-16.113	-22.812
0.012	-17.127	-21.804
0.013	-17.127	-21.804
0.014	-17.127	-22.812
0.015	-17.127	-21.804
0.016	-18.141	-21.804
0.017	-17.127	-22.812
0.018	-18.141	-22.812
0.019	-17.127	-21.804
0.020	-18.141	-22.812
0.021	-17.127	-23.820
0.022	-16.113	-21.804
0.023	-17.127	-23.820
0.024	-17.127	-21.804
0.025	-16.113	-21.804
0.026	-16.113	-21.804
0.027	-17.127	-22.812
0.028	-17.127	-22.812
0.029	-17.127	-21.804
0.030	-17.127	-21.804
0.031	-17.127	-22.812
0.032	-16.113	-21.804
0.033	-17.127	-21.804
0.034	-18.141	-22.812
0.035	-17.127	-21.804
0.036	-17.127	-23.820
0.037	-18.141	-22.812
0.038	-17.127	-22.812
0.039	-17.127	-22.812
0.040	-17.127	-22.812
0.041	-17.127	-22.812
0.042	-18.141	-23.820
0.043	-17.127	-22.812
0.044	-17.127	-21.804
0.045	-16.113	-21.804
0.046	-16.113	-21.804
0.047	-17.127	-21.804
0.048	-17.127	-22.812
0.049	-17.127	-21.804
0.050	-16.113	-22.812
0.051	-17.127	-22.812
0.052	-17.127	-22.812
0.053	-17.127	-22.812
0.054	-18.141	-23.820
0.055	-17.127	-22.812
0.056	-17.127	-22.812
0.057	-17.127	-22.812
0.058	-18.141	-22.812
0.059	-18.141	-21.804
0.060	-17.127	-23.820
0.061	-17.127	-22.812
0.062	-17.127	-21.804
0.063	-18.141	-21.804
0.064	-17.127	-22.812
0.065	-17.127	-22.812
0.066	-17.127	-21.804
0.067	-17.127	-22.812
0.068	-17.127	-21.804
0.069	-18.141	-22.812
0.070	-17.127	-21.804
0.071	-16.113	-21.804
0.072	-17.127	-22.812
0.073	-17.127	-24.828
0.074	-18.141	-22.812
0.075	-18.141	-22.812
0.076	-17.127	-22.812
0.077	-18.141	-21.804
0.078	-17.127	-22.812
0.079	-17.127	-22.812
0.080	-17.127	-21.804
0.081	-17.127	-21.804
0.082	-17.127	-22.812
0.083	-17.127	-22.812
0.084	-17.127	-21.804
0.085	-17.127	-22.812
0.086	-17.127	-22.812
0.087	-16.113	-22.812
0.088	-17.127	-22.812
0.089	-17.127	-22.812
0.090	-17.127	-21.804
0.091	-16.113	-22.812
0.092	-17.127	-21.804
0.093	-16.113	-22.812
0.094	-17.127	-22.812
0.095	-18.141	-22.812
0.096	-17.127	-22.812
0.097	-17.127	-22.812
0.098	-18.141	-21.804
0.099	-17.127	-21.804
0.100	-17.127	-21.804
0.101	-17.127	-22.812
0.102	-17.127	-21.804
0.103	-17.127	-22.812
0.104	-17.127	-21.804
0.105	-17.127	-21.804
0.106	-17.127	-21.804
0.107	-17.127	-21.804
0.108	-16.113	-21.804
0.109	-16.113	-22.812
0.110	-17.127	-21.804
0.111	-17.127	-21.804
0.112	-17.127	-21.804
0.113	-17.127	-22.812
0.114	-17.127	-22.812
0.115	-18.141	-22.812
0.116	-18.141	-22.812
0.117	-17.127	-23.820
0.118	-18.141	-23.820
0.119	-18.141	-22.812
0.120	-18.141	-22.812
0.121	-17.127	-22.812
0.122	-17.127	-21.804
0.123	-17.127	-21.804
0.124	-17.127	-21.804
0.125	-17.127	-21.804
0.126	-17.127	-21.804
0.127	-17.127	-21.804
0.128	-17.127	-21.804
0.129	-17.127	-21.804
0.130	-17.127	-21.804
0.131	-17.127	-21.804
0.132	-18.141	-23.820
0.133	-17.127	-22.812
0.134	-18.141	-21.804
0.135	-16.113	-22.812
0.136	-17.127	-22.812
0.137	-18.141	-22.812
0.138	-18.141	-21.804
0.139	-18.141	-22.812
0.140	-17.127	-22.812
0.141	-17.127	-20.796
0.142	-18.141	-22.812
0.143	-18.141	-21.804
0.144	-18.141	-22.812
0.145	-17.127	-21.804
0.146	-17.127	-21.804
0.147	-17.127	-21.804
0.148	-18.141	-21.804
0.149	-17.127	-22.812
0.150	-16.113	-21.804
0.151	-19.154	-22.812
0.152	-18.141	-21.804
0.153	-17.127	-22.812
0.154	-18.141	-21.804
0.155	-18.141	-22.812
0.156	-18.141	-21.804
0.157	-17.127	-21.804
0.158	-18.141	-22.812
0.159	-18.141	-22.812
0.160	-17.127	-22.812
0.161	-17.127	-22.812
0.162	-17.127	-22.812
0.163	-17.127	-22.812
0.164	-18.141	-22.812
0.165	-17.127	-21.804
0.166	-18.141	-21.804
0.167	-17.127	-21.804
0.168	-17.127	-21.804
0.169	-17.127	-21.804
0.170	-17.127	-22.812
0.171	-18.141	-21.804
0.172	-18.141	-21.804
0.173	-17.127	-21.804
0.174	-17.127	-22.812
0.175	-17.127	-21.804
0.176	-18.141	-22.812
0.177	-18.141	-20.796
0.178	-18.141	-22.812
0.179	-18.141	-22.812
0.180	-18.141	-21.804
0.181	-17.127	-21.804
0.182	-18.141	-21.804
0.183	-17.127	-21.804
0.184	-17.127	-21.804
0.185	-18.141	-21.804
0.186	-17.127	-23.820
0.187	-17.127	-21.804
0.188	-18.141	-21.804
0.189	-17.127	-21.804
0.190	-18.141	-21.804
0.191	-18.141	-23.820
0.192	-18.141	-21.804
0.193	-18.141	-23.820
0.194	-18.141	-21.804
0.195	-18.141	-22.812
0.196	-18.141	-22.812
0.197	-18.141	-22.812
0.198	-18.141	-21.804
0.199	-18.141	-22.812
0.200	-18.141	-22.812
0.201	-18.141	-22.812
0.202	-18.141	-21.804
0.203	-18.141	-21.804
0.204	-17.127	-21.804
0.205	-17.127	-21.804
0.206	-18.141	-22.812
0.207	-18.141	-21.804
0.208	-17.127	-22.812
0.209	-18.141	-22.812
0.210	-18.141	-21.804
0.211	-18.141	-21.804
0.212	-18.141	-21.804
0.213	-17.127	-21.804
0.214	-18.141	-22.812
0.215	-20.168	-22.812
0.216	-18.141	-22.812
0.217	-18.141	-22.812
0.218	-18.141	-20.796
0.219	-18.141	-22.812
0.220	-18.141	-22.812
0.221	-19.154	-22.812
0.222	-18.141	-21.804
0.223	-18.141	-21.804
0.224	-18.141	-22.812
0.225	-18.141	-21.804
0.226	-18.141	-21.804
0.227	-18.141	-22.812
0.228	-17.127	-21.804
0.229	-17.127	-20.796
0.230	-18.141	-21.804
0.231	-18.141	-21.804
0.232	-18.141	-21.804
0.233	-18.141	-22.812
0.234	-18.141	-21.804
0.235	-18.141	-22.812
0.236	-18.141	-21.804
0.237	-18.141	-22.812
0.238	-18.141	-22.812
0.239	-18.141	-22.812
0.240	-18.141	-22.812
0.241	-18.141	-21.804
0.242	-18.141	-22.812
0.243	-18.141	-21.804
0.244	-18.141	-21.804
0.245	-18.141	-21.804
0.246	-18.141	-21.804
0.247	-18.141	-21.804
0.248	-18.141	-21.804
0.249	-18.141	-21.804
0.250	-18.141	-21.804
0.251	-19.154	-22.812
0.252	-18.141	-22.812
0.253	-18.141	-21.804
0.254	-18.141	-21.804
0.255	-18.141	-21.804
0.256	-19.154	-22.812
0.257	-18.141	-21.804
0.258	-18.141	-22.812
0.259	-20.168	-21.804
0.260	-18.141	-22.812
0.261	-18.141	-21.804
0.262	-19.154	-22.812
0.263	-18.141	-23.820
0.264	-19.154	-21.804
0.265	-18.141	-23.820
0.266	-18.141	-22.812
0.267	-18.141	-22.812
0.268	-18.141	-21.804
0.269	-18.141	-21.804
0.270	-18.141	-21.804
0.271	-18.141	-21.804
0.272	-19.154	-22.812
0.273	-18.141	-22.812
0.274	-19.154	-21.804
0.275	-19.154	-22.812
0.276	-18.141	-21.804
0.277	-18.141	-20.796
0.278	-19.154	-22.812
0.279	-19.154	-21.804
0.280	-18.141	-21.804
0.281	-18.141	-22.812
0.282	-19.154	-22.812
0.283	-19.154	-22.812
0.284	-19.154	-21.804
0.285	-18.141	-22.812
0.286	-18.141	-21.804
0.287	-18.141	-21.804
0.288	-18.141	-21.804
0.289	-18.141	-21.804
0.290	-19.154	-21.804
0.291	-19.154	-21.804
0.292	-18.141	-21.804
0.293	-18.141	-21.804
0.294	-19.154	-21.804
0.295	-19.154	-21.804
